1,413.2205
2,411.9069
3,410.42966
4,408.81738
5,407.09735
6,405.2971
7,403.45425
8,401.59448
9,399.74564
10,397.9102
11,396.09677
12,394.2989
13,392.4981
14,390.6998
15,388.90286
16,387.11133
17,385.3277
18,383.55322
19,381.7882
20,380.03278
21,378.2883
22,376.5543
23,374.83008
24,373.11484
25,371.40775
26,369.70798
27,368.01486
28,366.32776
29,364.6408
30,362.95972
31,361.28406
32,359.61996
33,357.96118
34,356.31268
35,354.67426
36,353.04364
37,351.42227
38,349.80923
39,348.20444
40,346.60245
41,345.00415
42,343.4082
43,341.8196
44,340.23828
45,338.65747
46,337.08344
47,335.51605
48,333.9549
49,332.39746
50,330.83762
51,329.2779
52,327.7189
53,326.16107
54,324.59818
55,323.02496
56,321.4501
57,319.87482
58,318.29987
59,316.71945
60,315.14087
61,313.56418
62,311.98312
63,310.4045
64,308.83002
65,307.26022
66,305.68396
67,304.10355
68,302.52527
69,300.94934
70,299.378
71,297.8117
72,296.24512
73,294.67874
74,293.10553
75,291.52774
76,289.95526
77,288.38412
78,286.81833
79,285.25293
80,283.68106
81,282.1049
82,280.53162
83,278.96387
84,277.402
85,275.84027
86,274.2779
87,272.71564
88,271.14545
89,269.573
90,268.0077
91,266.44305
92,264.88315
93,263.32736
94,261.76926
95,260.21274
96,258.66196
97,257.1192
98,255.58554
99,254.0534
100,252.52473
101,250.99643
102,249.47273
103,247.96167
104,246.4489
105,244.9402
106,243.43793
107,241.94316
108,240.44804
109,238.95581
110,237.4639
111,235.96886
112,234.47377
113,232.98975
114,231.5263
115,230.0653
116,228.61151
117,227.17502
118,225.7362
119,224.3011
120,222.87535
121,221.45042
122,220.05193
123,218.65953
124,217.28459
125,215.92702
126,214.56218
127,213.23247
128,211.90675
129,210.59251
130,209.27905
131,207.96661
132,206.65868
133,205.32489
134,204.01103
135,202.68999
136,201.3678
137,200.05171
138,198.77603
139,197.5069
140,196.25323
141,194.96823
142,193.64894
143,192.34218
144,191.0778
145,189.82838
146,188.56842
147,187.30647
148,186.05135
149,184.85266
150,183.68721
151,182.51169
152,181.36331
153,180.21631
154,179.06303
155,177.87791
156,176.6573
157,175.44733
158,174.2894
159,173.1449
160,171.9646
161,170.81055
162,169.63603
163,168.45796
164,167.30588
165,166.15625
166,164.97906
167,163.82521
168,162.70024
169,161.56805
170,160.44376
171,159.32646
172,158.18408
173,157.06671
174,155.97668
175,154.91414
176,153.85648
177,152.78806
178,151.70547
179,150.62627
180,149.53108
181,148.39098
182,147.24455
183,146.1267
184,144.98029
185,143.85802
186,142.7396
187,141.66628
188,140.63539
189,139.59651
190,138.56905
191,137.50993
192,136.42384
193,135.33643
194,134.30157
195,133.25404
196,132.20477
197,131.1558
198,130.1038
199,129.07294
200,128.06447
201,127.052315
202,126.04302
203,125.033
204,124.02673
205,123.03632
206,122.0755
207,121.14925
208,120.25961
209,119.3983
210,118.4905
211,117.55781
212,116.63869
213,115.71072
214,114.786835
215,113.88401
216,113.0121
217,112.10714
218,111.24122
219,110.38154
220,109.524376
221,108.65299
222,107.8387
223,107.03326
224,106.2406
225,105.4466
226,104.649124
227,103.87194
228,103.11287
229,102.333305
230,101.57331
231,100.80242
232,100.05474
233,99.297554
234,98.53543
235,97.80201
236,97.07769
237,96.369354
238,95.67452
239,94.99157
240,94.28877
241,93.57935
242,92.88137
243,92.23014
244,91.59892
245,90.98442
246,90.35156
247,89.68007
248,88.99381
249,88.34193
250,87.72927
251,87.141205
252,86.54963
253,85.937096
254,85.35773
255,84.84135
256,84.285416
257,83.747505
258,83.18221
259,82.59021
260,81.97207
261,81.312416
262,80.63107
263,79.969154
264,79.31989
265,78.66161
266,78.00328
267,77.36735
268,76.72213
269,76.07641
270,75.45407
271,74.82386
272,74.199234
273,73.60435
274,73.02464
275,72.43696
276,71.82167
277,71.21107
278,70.6004
279,69.997635
280,69.40238
281,68.85345
282,68.33742
283,67.79288
284,67.21469
285,66.63789
286,66.063126
287,65.49773
288,64.94024
289,64.424225
290,63.93248
291,63.469543
292,63.067993
293,62.69919
294,62.293884
295,61.864307
296,61.42214
297,61.01017
298,60.65029
299,60.278347
300,59.859566
301,59.393463
302,58.899624
303,58.36266
304,57.813828
305,57.250114
306,56.66418
307,56.08998
308,55.52852
309,55.01761
310,54.53132
311,54.036293
312,53.54799
313,53.071564
314,52.600296
315,52.09993
316,51.60302
317,51.124237
318,50.68913
319,50.276688
320,49.84282
