1,424.4495
2,423.28204
3,421.89084
4,420.31534
5,418.59528
6,416.7663
7,414.86392
8,412.92603
9,410.96506
10,408.98972
11,407.0051
12,405.0147
13,403.0268
14,401.04556
15,399.07092
16,397.10263
17,395.14026
18,393.1834
19,391.23166
20,389.28442
21,387.34143
22,385.40228
23,383.46643
24,381.56967
25,379.7112
26,377.8912
27,376.1103
28,374.3692
29,372.6133
30,370.81726
31,368.98523
32,367.12067
33,365.2264
34,363.30444
35,361.41534
36,359.56027
37,357.73877
38,355.92615
39,354.0864
40,352.22662
41,350.34772
42,348.45016
43,346.5433
44,344.66873
45,342.81113
46,340.93546
47,339.04242
48,337.1419
49,335.25665
50,333.3849
51,331.51422
52,329.64633
53,327.78204
54,325.92178
55,324.06564
56,322.21365
57,320.36557
58,318.5211
59,316.68262
60,314.8565
61,313.04156
62,311.2366
63,309.44073
64,307.65295
65,305.87256
66,304.09875
67,302.33093
68,300.56842
69,298.81073
70,297.0574
71,295.30795
72,293.562
73,291.81924
74,290.07938
75,288.34366
76,286.6144
77,284.89236
78,283.17795
79,281.459
80,279.7375
81,278.01492
82,276.29196
83,274.5692
84,272.8468
85,271.12927
86,269.41843
87,267.7149
88,266.00546
89,264.2925
90,262.57742
91,260.86124
92,259.14456
93,257.43304
94,255.72884
95,254.03265
96,252.33076
97,250.63338
98,248.94136
99,247.26138
100,245.60367
101,243.96857
102,242.33958
103,240.71782
104,239.11473
105,237.51517
106,235.93314
107,234.35167
108,232.77264
109,231.20857
110,229.66066
111,228.10791
112,226.55316
113,225.01288
114,223.48822
115,221.95703
116,220.43002
117,218.92596
118,217.42242
119,215.9406
120,214.48116
121,213.01442
122,211.54358
123,210.09305
124,208.6639
125,207.22379
126,205.8051
127,204.37422
128,202.9344
129,201.51498
130,200.12723
131,198.7698
132,197.44014
133,196.10179
134,194.7531
135,193.3928
136,192.05898
137,190.75462
138,189.47763
139,188.22447
140,186.95737
141,185.67497
142,184.37631
143,183.10527
144,181.86264
145,180.6471
146,179.41446
147,178.16373
148,176.9408
149,175.69873
150,174.48381
151,173.29657
152,172.09074
153,170.8664
154,169.61809
155,168.39305
156,167.19127
157,165.96638
158,164.72159
159,163.46213
160,162.19292
161,160.91612
162,159.63583
163,158.36186
164,157.09485
165,155.83463
166,154.58049
167,153.31316
168,152.0565
169,150.81445
170,149.57185
171,148.3411
