1,425.31915
2,424.10135
3,422.70883
4,421.18582
5,419.56924
6,417.8879
7,416.1602
8,414.40765
9,412.6262
10,410.82175
11,408.9979
12,407.1527
13,405.28024
14,403.38333
15,401.46533
16,399.54333
17,397.61926
18,395.69476
19,393.77008
20,391.858
21,389.9397
22,388.02234
23,386.11014
24,384.2151
25,382.31662
26,380.42365
27,378.54907
28,376.66727
29,374.79242
30,372.9301
31,371.079
32,369.238
33,367.4061
34,365.58243
35,363.76605
36,361.9564
37,360.15265
38,358.35428
39,356.5608
40,354.77164
41,352.98633
42,351.20462
43,349.43073
44,347.67456
45,345.93576
46,344.21246
47,342.50314
48,340.8065
49,339.12106
50,337.44592
51,335.77994
52,334.12225
53,332.47202
54,330.8284
55,329.19086
56,327.55872
57,325.93146
58,324.3086
59,322.68973
60,321.0743
61,319.46222
62,317.85297
63,316.24625
64,314.64197
65,313.0397
66,311.43933
67,309.8407
68,308.24396
69,306.65182
70,305.06842
71,303.50375
72,301.95767
73,300.41144
74,298.8641
75,297.31998
76,295.77972
77,294.2436
78,292.71152
79,291.18335
80,289.66495
81,288.14764
82,286.63202
83,285.12653
84,283.62012
85,282.11374
86,280.608
87,279.10312
88,277.6064
89,276.10828
90,274.60962
91,273.11102
92,271.62054
93,270.13467
94,268.65527
95,267.18225
96,265.72345
97,264.26746
98,262.81488
99,261.3659
100,259.92905
101,258.49274
102,257.0578
103,255.62473
104,254.2028
105,252.77943
106,251.35623
107,249.93364
108,248.52232
109,247.10759
110,245.69205
111,244.27644
112,242.8725
113,241.46338
114,240.05292
115,238.65479
116,237.25056
117,235.84412
118,234.43645
119,233.02812
120,231.6329
121,230.22934
122,228.83954
123,227.44136
124,226.03998
125,224.6366
126,223.23204
127,221.84213
128,220.44164
129,219.05658
130,217.66081
131,216.26157
132,214.89421
133,213.56235
134,212.28067
135,211.01828
136,209.73238
137,208.42369
138,207.13657
139,205.83095
140,204.50757
141,203.22656
142,201.9544
143,200.7049
144,199.44281
145,198.20316
146,196.99231
147,195.78322
148,194.59457
149,193.40988
150,192.24275
151,191.07596
152,189.85129
153,188.60686
154,187.38414
155,186.22119
156,184.99968
157,183.7743
158,182.52979
159,181.26332
160,179.97783
161,178.70776
162,177.45811
163,176.17073
164,174.92209
165,173.63675
166,172.35646
167,171.02347
168,169.6905
169,168.33728
170,167.00243
171,165.64711
172,164.2931
173,162.90001
174,161.54933
175,160.2012
176,158.82889
177,157.45883
178,156.0931
179,154.75903
180,153.41081
181,152.04832
182,150.71092
183,149.39775
184,148.07257
185,146.73471
186,145.3778
187,144.04074
188,142.72449
189,141.39545
190,140.0743
191,138.77696
192,137.49709
193,136.23714
194,134.95448
195,133.65578
196,132.33846
197,131.0122
198,129.67859
199,128.34114
200,127.043396
201,125.76575
202,124.550064
203,123.34111
204,122.104744
205,120.88643
206,119.659225
207,118.49012
208,117.30423
209,116.13304
210,114.94041
211,113.74075
212,112.57473
213,111.44862
214,110.34583
215,109.23396
216,108.12153
217,107.010826
218,105.93967
219,104.893196
220,103.86303
221,102.82804
222,101.78754
223,100.74431
224,99.69708
225,98.63825
226,97.546936
227,96.45412
228,95.370476
229,94.30809
230,93.28814
231,92.30818
232,91.32999
233,90.3332
234,89.32752
235,88.312515
236,87.28757
237,86.255844
238,85.206856
239,84.17436
240,83.15216
241,82.1427
242,81.11945
243,80.09848
244,79.12126
245,78.15793
246,77.20784
247,76.255516
248,75.33158
249,74.38062
250,73.458534
251,72.5334
252,71.571686
253,70.64724
254,69.76004
255,68.87515
256,67.98123
257,67.07811
258,66.17189
259,65.238594
260,64.309586
261,63.402355
262,62.522827
263,61.624485
264,60.73854
265,59.865982
266,58.995872
267,58.130524
268,57.252033
269,56.396404
270,55.570747
271,54.77086
272,53.993988
273,53.214054
274,52.460655
275,51.73602
276,51.011787
277,50.335968
278,49.666367
279,49.01221
280,48.38944
281,47.794254
282,47.267456
283,46.805737
284,46.307846
285,45.80121
286,45.28337
287,44.79526
288,44.313076
289,43.87289
290,43.428085
291,42.948227
292,42.4705
293,41.985954
294,41.51458
295,41.055347
296,40.553833
297,40.068054
298,39.613876
299,39.19035
300,38.728825
301,38.232265
302,37.748314
303,37.279114
304,36.82368
305,36.379955
306,35.92428
307,35.457535
308,35.02839
309,34.63728
310,34.26632
311,33.86682
312,33.44174
313,32.996056
314,32.58737
315,32.211838
316,31.869118
317,31.546873
318,31.249634
319,30.976152
320,30.6771
321,30.359262
322,30.012342
323,29.674833
324,29.34409
325,28.985535
326,28.573448
327,28.145603
328,27.711552
329,27.299746
330,26.88208
331,26.47974
332,26.112612
333,25.777672
334,25.476286
335,25.158108
336,24.822357
337,24.50671
338,24.204885
339,23.908327
340,23.591604
341,23.242159
342,22.92652
343,22.655087
344,22.391777
345,22.108875
346,21.783003
347,21.432228
348,21.137878
349,20.874138
350,20.574295
351,20.220037
352,19.851482
353,19.49775
354,19.121897
355,18.709438
356,18.265121
357,17.831068
358,17.394989
359,16.948208
360,16.505812
361,16.08088
362,15.682045
363,15.243056
364,14.766163
365,14.2561655
366,13.716901
367,13.153378
368,12.584384
369,12.048145
370,11.549234
371,11.090916
372,10.627756
373,10.164492
374,9.705474
375,9.253875
376,8.811398
377,8.39932
378,8.017306
379,7.623106
380,7.216019
381,6.785674
382,6.34765
383,5.9092693
384,5.5570726
385,5.2996325
386,5.0369678
387,4.80856
388,4.6130805
389,4.408086
390,4.1923566
391,3.9648535
392,3.7246625
393,3.5265167
394,3.3547661
395,3.2149353
396,3.0666256
397,2.908423
398,2.7391524
399,2.5578096
400,2.3665903
401,2.2070153
402,2.0478516
403,1.8824234
404,1.7190895
405,1.560188
406,1.4082263
407,1.2674159
408,1.1406854
409,1.0266292
410,0.923978
411,0.83159256
412,0.74844384
413,0.67361003
414,0.6062598
415,0.5456444
416,0.4910907
417,0.4419918
418,0.39780346
419,0.3580342
420,0.32224247
421,0.29003027
422,0.2610381
423,0.2349455
424,0.21146286
425,0.19032854
426,0.17130727
427,0.15418911
428,0.13878131
429,0.12491419
430,0.11243501
431,0.10120221
432,0.09109313
433,0.08199545
434,0.0738072
435,0.066439226
436,0.059807833
437,0.053839557
438,0.048468947
439,0.04363538
440,0.039283477
441,0.035367195
442,0.031841546
443,0.028669972
444,0.025814714
445,0.02324453
446,0.020932538
447,0.018851465
448,0.016978418
449,0.015292925
